oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
245203400016113,56648128,2458320.9848493719,58320.481284699999,15.330204,0.0146784056,0,zr,0.48243829999999999,-27.627133100000002,5.94799995,0.606000006,20180721480868,245,0x3,0x4,20.6499996,26.0182133,0.0363570899,0.14110975,3.30799921e-05,30,1.90600002,1
245203400016113,56948049,2458323.9842608124,58323.480497700002,15.4437695,0.0149056027,0,zr,0.48240939999999999,-27.627165099999999,5.48000002,0.610000014,20180724479931,245,0x3,0x4,21.0400009,26.0479317,0.0317900628,0.127502307,2.54393508e-05,30,1.89600003,1
245203400016113,57548165,2458329.9857874652,58329.481655099997,15.5650425,0.0151877608,0,zr,0.48249809999999999,-27.627181499999999,4.54699993,0.458000004,20180730480961,245,0x3,0x4,19.4400005,25.9891071,0.0438494347,0.136643589,6.10659554e-05,30,1.89900005,1
245203400016113,58141773,2458335.9221897344,58335.417731499998,15.4271202,0.0148701491,0,zr,0.4825082,-27.627160100000001,6.23999977,0.734000027,20180805417222,245,0x3,0x4,20.7000008,26.0502796,0.031234866,0.129993722,2.48817196e-05,30,1.98399997,1
245203400016113,58446047,2458338.9650834748,58338.460474500003,15.1679525,0.0144089563,0,zr,0.4823751,-27.627181100000001,6.38600016,-0.00499999989,20180808460312,245,0x3,0x4,19.9599991,26.0155602,0.0441286266,0.135147497,4.96483044e-05,30,1.90900004,3
245203400016113,58446138,2458338.9659979129,58338.461388900003,15.3387175,0.0146942809,0,zr,0.48246470000000002,-27.6271776,5.82000017,0.115000002,20180808461377,245,0x3,0x4,20.3199997,25.9949627,0.0383997671,0.14098157,3.7282407e-05,30,1.90999997,1
245203400016113,58850118,2458343.005971598,58342.501180599997,15.3895674,0.0147929331,0,zr,0.48246519999999998,-27.627237099999999,5.27699995,0.144999996,20180812501169,245,0x3,0x4,20.2700005,25.9157085,0.0360402688,0.122592486,3.27772468e-05,30,2.15799999,1
245203400016113,58850210,2458343.0068975389,58342.502106499996,15.3745737,0.0147631485,0,zr,0.48243530000000001,-27.627194299999999,5.42999983,0.365999997,20180812502095,245,0x3,0x4,20.2900009,25.9076614,0.033273384,0.126934573,2.82647743e-05,30,2.16599989,3
245203400016113,58950229,2458344.0071244971,58343.502291700002,15.4931307,0.0150152752,0,zr,0.48250009999999999,-27.6271387,5.18900013,0.479999989,20180813502280,245,0x3,0x4,20.6599998,25.9553509,0.036276903,0.113127671,3.3645807e-05,30,2.19199991,3
245203400016113,59041869,2458344.9235620056,58344.4186921,15.3391304,0.014695053,0,zr,0.48248039999999998,-27.627173500000001,7.12599993,0.639999986,20180814418530,245,0x3,0x4,20.75,25.9840946,0.0307258964,0.134004757,2.44772255e-05,30,1.91799998,3
245203400016113,59339903,2458347.9040220752,58347.399039399999,15.388896,0.0147915883,0,zr,0.48244579999999998,-27.627233,6.22599983,0.526000023,20180817399028,245,0x3,0x4,21.0200005,25.9581852,0.0327492096,0.134529427,2.71132576e-05,30,1.94700003,3
245203400016113,59441450,2458348.9195206203,58348.414502300002,15.4483213,0.0149154281,0,zr,0.4824542,-27.627213699999999,6.3829999,0.629000008,20180818414491,245,0x3,0x4,21.1900005,25.9976749,0.0274799969,0.119599067,1.86823981e-05,30,1.91999996,3
245203400016113,59441541,2458348.9204350491,58348.415416700002,15.4241867,0.01486398,0,zr,0.48250569999999998,-27.627226199999999,5.21600008,0.470999986,20180818415405,245,0x3,0x4,21.3299999,26.0034561,0.0274294484,0.119331419,1.87460937e-05,30,1.91999996,1
245203400016113,59550115,2458350.0062122564,58349.501157400002,15.4085798,0.0148315541,0,zr,0.48242030000000002,-27.627187299999999,6.01200008,0.503000021,20180819501100,245,0x3,0x4,20.6399994,25.9717541,0.0293481164,0.113616534,2.10644648e-05,30,2.37700009,3
245203400016113,59639561,2458350.9006971354,58350.395613399996,15.4071312,0.0148285786,0,zr,0.48248249999999998,-27.627171300000001,5.88100004,0.666000009,20180820395602,245,0x3,0x4,21.3999996,26.0473385,0.0269906223,0.118584409,1.81523556e-05,30,1.94000006,3
245203400016113,59939745,2458353.9026260488,58353.397453700003,15.3888865,0.0147915687,0,zr,0.48250870000000001,-27.627161900000001,5.3920002,0.538999975,20180823397442,245,0x3,0x4,20.5200005,26.0759621,0.0340125225,0.124130242,2.81659759e-05,30,1.926,3
245203400016113,60037611,2458354.8813095712,58354.376111099999,15.5066595,0.0150465537,0,zr,0.48247820000000002,-27.6271153,5.7420001,0.586000025,20180824375787,245,0x3,0x4,20.25,26.095293,0.0371235274,0.113917187,3.40396182e-05,30,1.96000004,1
245203400016113,60337601,2458357.8812884628,58357.376018499999,15.4829464,0.0149920816,0,zr,0.48251319999999998,-27.627214299999999,4.86100006,0.307000011,20180827375648,245,0x3,0x4,19.5499992,26.1204548,0.0422470495,0.120132923,4.78541297e-05,30,1.93799996,1
245203400016113,60338252,2458357.8877932066,58357.382523100001,15.4546261,0.0149291353,0,zr,0.48249829999999999,-27.627142800000001,4.73400021,0.328999996,20180827382512,245,0x3,0x4,19.4599991,26.13904,0.041691415,0.114352681,4.70869672e-05,30,1.926,3
245203400016113,60347958,2458357.9848554744,58357.479583300003,15.4029646,0.0148200458,0,zr,0.48251189999999999,-27.627191100000001,4.27400017,0.119999997,20180827479572,245,0x3,0x4,19.0300007,26.0691566,0.0457868427,0.130177408,7.06959327e-05,30,2.37599993,1
245203400016113,60833546,2458362.8408223665,58362.335463000003,15.464016,0.0149497548,0,zr,0.48248419999999997,-27.627162599999998,5.44399977,0.486000001,20180901335451,245,0x3,0x4,20.75,26.1114082,0.0305509772,0.12197452,2.28395002e-05,30,1.98099995,3
245203400016113,60942239,2458363.9277699022,58363.4223958,15.3959036,0.0148056969,0,zr,0.48246790000000001,-27.627169599999998,6.25,0.589999974,20180902422384,245,0x3,0x4,20.5300007,26.022028,0.0319624469,0.119479567,2.53283943e-05,30,1.95799994,1
245203400016113,60942332,2458363.9286959134,58363.423321800001,15.3649235,0.0147442902,0,zr,0.48246480000000003,-27.627181400000001,5.71799994,0.331,20180902423310,245,0x3,0x4,20.3600006,26.0229397,0.0315019749,0.122956894,2.42110473e-05,30,1.96300006,3
245203400016113,61033413,2458364.8395169997,58364.334131900003,15.497941,0.0150263347,0,zr,0.48251349999999998,-27.627174,6.09600019,0.513000011,20180903333877,245,0x3,0x4,20.8600006,25.9794426,0.0277785398,0.102899835,1.88855629e-05,30,1.96000004,3
245203400016113,61137834,2458365.8837410705,58365.378344899997,15.3077946,0.0146374889,0,zr,0.4823943,-27.627208299999999,9.0170002,0.00400000019,20180904378345,245,0x3,0x4,20.4300003,26.0916138,0.0400787666,0.117229305,3.92183683e-05,30,1.86000001,3
245203400016113,61233462,2458366.8400344569,58366.334629600002,15.4849997,0.0149967326,0,zr,0.48244229999999999,-27.6271244,5.30000019,0.381000012,20180905334016,245,0x3,0x4,21.2099991,26.0994549,0.0318321623,0.110678501,2.48854103e-05,30,1.93299997,3
245203400016113,61234910,2458366.8545137779,58366.349108800001,15.4997616,0.0150305415,0,zr,0.48247000000000001,-27.6271895,5.78700018,0.465000004,20180905349109,245,0x3,0x4,21.3199997,26.1142654,0.0270782933,0.110861018,1.81156447e-05,30,1.88600004,1
245203400016113,61435071,2458368.8561362373,58368.350717599998,15.4404669,0.0148985116,0,zr,0.4824504,-27.6271539,5.42399979,0.504999995,20180907350718,245,0x3,0x4,21.2000008,26.0707607,0.0277765356,0.123539738,1.90163155e-05,30,1.87199998,3
245203400016113,61535606,2458369.8614879968,58369.356064799998,15.3187399,0.0146573205,0,zr,0.48230220000000001,-27.6272144,6.52299976,0.158999994,20180908355903,245,0x3,0x4,20.4300003,26.0805969,0.0402476378,0.139818892,4.0300758e-05,30,1.86199999,1
245203400016113,61535744,2458369.862865299,58369.357442100001,15.4619293,0.0149451522,0,zr,0.48247279999999998,-27.6272001,5.87400007,0.551999986,20180908357442,245,0x3,0x4,21.0599995,26.0653,0.0293548759,0.124269143,2.11365405e-05,30,1.86099994,3
245203400016113,61639751,2458370.9029378816,58370.3975116,15.4393902,0.0148962028,0,zr,0.48246159999999999,-27.627214299999999,5.25299978,0.416000009,20180909397350,245,0x3,0x4,20.9400005,26.0897102,0.0310798977,0.121620119,2.40027894e-05,30,1.93200004,3
245203400016113,61732201,2458371.8274415396,58371.322013899997,15.5147753,0.0150655722,0,zr,0.48249579999999997,-27.6271515,5.78499985,0.463,20180910322002,245,0x3,0x4,21.25,26.126339,0.0258171577,0.108225964,1.622741e-05,30,1.92900002,3
245203400016113,61837315,2458372.8785872934,58372.373159700001,15.4185886,0.0148522733,0,zr,0.48246250000000002,-27.627143799999999,5.97800016,0.533999979,20180911373148,245,0x3,0x4,20.8899994,26.1118641,0.0265988242,0.118113711,1.76920184e-05,30,1.87600005,3
245203400016113,61837407,2458372.8795016925,58372.3740741,15.4682608,0.0149591574,0,zr,0.48245280000000001,-27.6271491,5.01000023,0.416999996,20180911374062,245,0x3,0x4,21.0300007,26.1027088,0.0274864305,0.119203173,1.88369595e-05,30,1.87800002,1
245203400016113,61933359,2458373.8390255659,58373.333599500002,15.3556261,0.0147263473,0,zr,0.48246420000000001,-27.6271931,5,0.0689999983,20180912333600,245,0x3,0x4,20.5,26.11063,0.0302077271,0.109042138,2.23161951e-05,30,1.87800002,3
245203400016113,62033719,2458374.8426220622,58374.337199100002,15.4316654,0.0148797492,0,zr,0.48251509999999997,-27.627171700000002,5.25299978,0.266000003,20180913337199,245,0x3,0x4,20.7299995,26.1150208,0.0251534693,0.118751943,1.59131814e-05,30,1.86800003,3
245203400016113,62133531,2458375.8407308445,58375.335312499999,15.4168453,0.014848643,0,zr,0.4824234,-27.6272272,7.61199999,0.611999989,20180914335150,245,0x3,0x4,20.8099995,26.0970516,0.0294591393,0.126491651,2.13487965e-05,30,1.86699998,3
245203400016113,62135376,2458375.859179846,58375.353761600003,15.3529005,0.01472113,0,zr,0.48245260000000001,-27.627193299999998,6.14400005,0.630999982,20180914353750,245,0x3,0x4,21.0400009,26.1028709,0.0275143385,0.120993324,1.84761975e-05,30,1.86199999,1
245203400016113,62233746,2458376.8428774788,58376.337465299999,15.464942,0.0149518028,0,zr,0.48247719999999999,-27.6271664,5.33599997,0.460999995,20180915337465,245,0x3,0x4,21.2999992,26.1063175,0.0263467822,0.115829051,1.70942058e-05,30,1.86199999,3
245203400016113,62437687,2458378.8822698905,58378.376875000002,15.5525503,0.0151566807,0,zr,0.4824677,-27.627188499999999,7.52199984,1.11099994,20180917376713,245,0x3,0x4,21.0100002,26.096199,0.0279017501,0.123037785,1.92653879e-05,30,1.93799996,3
245203400016113,62438006,2458378.885464259,58378.380069400002,15.4872971,0.0150019545,0,zr,0.48244740000000003,-27.627150799999999,5.76900005,0.791000009,20180917380058,245,0x3,0x4,21.1200008,26.1067238,0.0263284426,0.113231629,1.70075855e-05,30,1.95200002,1
245203400016113,62630004,2458380.8054191018,58380.300046299999,15.4027672,0.0148196444,0,zr,0.4824715,-27.627193399999999,4.96099997,0.596000016,20180919300046,245,0x3,0x4,20.9699993,26.0942879,0.0314655788,0.120236807,2.34748059e-05,30,1.91900003,3
245203400016113,62831450,2458382.819845967,58382.314502300003,15.4387207,0.0148947723,0,zr,0.48241200000000001,-27.6271579,5.3130002,0.30399999,20180921314491,245,0x3,0x4,20,26.0851898,0.0424533635,0.125545695,4.37788076e-05,30,1.86899996,1
245203400016113,62831541,2458382.8207603516,58382.315416700003,15.4476061,0.0149138803,0,zr,0.48244019999999999,-27.6271819,4.95800018,0.36500001,20180921315405,245,0x3,0x4,20.1700001,26.0820732,0.0350523032,0.138429239,3.01618038e-05,30,1.86800003,3
245203400016113,62933425,2458383.8395858845,58383.334259299998,15.4063921,0.0148270614,0,zr,0.48243599999999998,-27.627186999999999,4.78800011,0.441000015,20180922333947,245,0x3,0x4,20.1299992,26.0457191,0.0404808745,0.116957121,4.02003825e-05,30,1.86399996,3
245203400016113,63231386,2458386.8191334545,58386.313865700002,15.4534092,0.0149264811,0,zr,0.48239720000000003,-27.627157199999999,4.60599995,0.432000011,20180925313275,245,0x3,0x4,19.2099991,26.0695763,0.0427172482,0.131351188,5.9111655e-05,30,1.86000001,1
245203400016113,63231737,2458386.8226403776,58386.317372700003,15.5362349,0.0151168061,0,zr,0.48250989999999999,-27.6271582,4.78200006,0.414999992,20180925317060,245,0x3,0x4,19.2999992,26.0806389,0.0447537228,0.114851132,6.20461724e-05,30,1.86000001,3
245203400016113,63427160,2458388.7768307035,58388.271608800002,15.4509029,0.0149210291,0,zr,0.48245589999999999,-27.6271685,5.23000002,0.629999995,20180927271609,245,0x3,0x4,20,26.0244236,0.0357153006,0.111567087,3.09179704e-05,30,1.94599998,3
245203400016113,63529274,2458389.7979388456,58389.292743099999,15.4804935,0.0149865383,0,zr,0.48244009999999998,-27.627205100000001,5.25400019,0.568000019,20180928292153,245,0x3,0x4,20.6900005,26.0813923,0.0324029103,0.112182863,2.50140565e-05,30,1.87300003,3
245203400016113,63529365,2458389.7988531236,58389.293657399998,15.44522,0.0149087291,0,zr,0.48250379999999998,-27.6271697,4.8920002,0.398000002,20180928293657,245,0x3,0x4,20.6200008,26.0679836,0.0300195161,0.117604353,2.14678475e-05,30,1.87199998,1
245203400016113,63629457,2458390.7997403909,58390.294571799997,15.4839315,0.0149943102,0,zr,0.482435,-27.627167799999999,5.04500008,0.412,20180929294410,245,0x3,0x4,20.5200005,26.0934143,0.0333592221,0.123771653,2.73152473e-05,30,1.86600006,3
245203400016113,63629502,2458390.8001916753,58390.2950231,15.4038782,0.014821915,0,zr,0.4825274,-27.627235599999999,6.17399979,0.476999998,20180929295023,245,0x3,0x4,20.3199997,26.0810814,0.0341553874,0.126418248,2.86668219e-05,30,1.86600006,3
245203400016113,63629548,2458390.8006546628,58390.295486100003,15.4209404,0.0148571813,0,zr,0.48247390000000001,-27.627223699999998,5.92500019,0.451999992,20180929295475,245,0x3,0x4,20.3799992,26.0812035,0.0371015556,0.134560958,3.32991258e-05,30,1.86500001,3
245203400016113,63629593,2458390.8011060525,58390.295937499999,15.4641304,0.0149500081,0,zr,0.482437,-27.6271767,5.49399996,0.72299999,20180929295938,245,0x3,0x4,20.5799999,26.0875454,0.034724433,0.126570761,2.93701833e-05,30,1.86500001,3
245203400016113,63629640,2458390.8015690404,58390.296400500003,15.50457,0.0150416866,0,zr,0.48243429999999998,-27.627156299999999,5.27199984,0.409999996,20180929296389,245,0x3,0x4,20.5699997,26.0981121,0.0289281216,0.11336273,2.04940025e-05,30,1.86399996,3
245203400016113,64328289,2458397.7878320278,58397.2828935,15.3992643,0.0148125095,0,zr,0.48242380000000001,-27.627143499999999,5.46600008,0.549000025,20181006282882,245,0x3,0x4,20.9099998,26.0261822,0.0298738554,0.133897811,2.24823398e-05,30,1.85800004,1
245203400016113,67223101,2458426.7343199942,58426.231018500002,15.5197172,0.015077251,0,zr,0.48249809999999999,-27.627217600000002,5.26800013,0.55400002,20181104230868,245,0x3,0x4,19.8600006,25.5468903,0.040277753,0.119520001,4.24952013e-05,30,1.94299996,1
