oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
396215300007538,129945943,2459053.9626207724,59053.459432900003,21.434454,0.264454007,0,zr,0.096899299999999994,-0.56947000000000003,0.725000024,-0.25,20200723459421,396,0xf,0x3,21.7700005,26.2932205,0.0203585252,0.114841864,2.88148549e-05,30,1.25999999,1
396215300007538,130246142,2459056.9648585948,59056.461423599998,21.5810623,0.27674973,0,zr,0.096979200000000002,-0.5695675,0.505999982,0.0320000015,20200726461412,396,0xf,0x3,21.7000008,26.260025,0.0216931272,0.114107803,3.25665096e-05,30,1.24600005,1
396215300007538,141719377,2459171.6971264435,59171.1937731,21.4646454,0.266986012,0,zr,0.097120700000000004,-0.5692933,0.510999978,-0.277999997,20201118193762,396,0xf,0x3,21.3299999,26.2861252,0.0252064615,0.121579207,4.54089532e-05,30,1.24600005,1
396215300007538,141921642,2459173.7196046952,59173.216423600003,21.5243549,0.271993756,0,zr,0.096926999999999999,-0.56933590000000001,0.508000016,-0.25,20201120216424,396,0xf,0x3,21.3899994,26.3000565,0.0258333962,0.111626297,4.76194036e-05,30,1.30200005,1
396215300007538,170539487,2459459.9005213641,59459.394872700002,21.5399475,0.273301482,0,zr,0.096843299999999993,-0.56944150000000004,0.556999981,-0.0850000009,20210902394873,396,0xf,0x3,21.3199997,26.2863445,0.0223245528,0.108413428,3.82784528e-05,30,1.23599994,3
396215300007538,171641605,2459470.9219610477,59470.416053200002,21.3244305,0.255226493,0,zr,0.097050399999999995,-0.5690615,0.721000016,-0.254999995,20210913416053,396,0xf,0x3,21.3099995,26.2310867,0.0303993672,0.131346449,6.43784952e-05,30,1.34599996,1
396215300007538,176623292,2459520.7375013661,59520.232928199999,21.0871258,0.235324264,0,zr,0.096904400000000002,-0.56940389999999996,0.523000002,-0.204999998,20211102232917,396,0xf,0x3,21.1800003,26.3041039,0.0219028238,0.108983785,3.57782519e-05,30,1.24000001,1
396215300007538,217610774,2459930.6084184092,59930.107743100001,20.7341766,0.205723047,0,zr,0.096790899999999999,-0.56961899999999999,0.254000008,-0.0909999982,20221217107743,396,0xf,0x3,20.7800007,26.2696342,0.0281033255,0.126843274,5.73254547e-05,30,1.23699999,1
