oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
396207200003250,52946358,2458283.9631777653,58283.463587999999,19.8348808,0.120473497,0,zr,0.067253199999999999,-3.1011506,1.097,-0.0209999997,20180614463553,396,0x7,0x2,20.7199993,26.1901932,0.0247919299,0.114538632,1.52134953e-05,30,1.92200005,1
396207200003250,53546387,2458289.9640520881,58289.463877299997,19.865818,0.122937009,0,zr,0.067381700000000003,-3.1012947999999998,0.934000015,-0.074000001,20180620463854,396,0x7,0x2,21.0300007,26.2255764,0.0255952645,0.112759456,1.59609554e-05,30,1.71599996,1
396207200003250,54745724,2458301.9585829126,58301.457245400001,19.791441,0.117056936,0,zr,0.067427600000000004,-3.1011736999999999,0.326999992,0.0659999996,20180702457234,396,0x7,0x2,20.3999996,26.1864204,0.0272854436,0.127662137,1.79430754e-05,30,1.50100005,1
396207200003250,55843943,2458312.941795568,58312.439432899999,19.8986454,0.125576064,0,zr,0.067388199999999995,-3.1011631999999998,0.680999994,-0.115999997,20180713439433,396,0x7,0x2,21.4799995,26.1459236,0.026531009,0.113056347,1.72061809e-05,30,1.43200004,1
396207200003250,56146464,2458315.9672746928,58315.4646412,20.0037594,0.134166658,0,zr,0.067443100000000006,-3.1012230999999999,1.39999998,-0,20180716464641,396,0x7,0x2,21.3500004,26.0991955,0.0244117081,0.107442133,1.43319467e-05,30,1.30299997,1
396207200003250,57046116,2458324.964567278,58324.461169000002,19.9289436,0.128032342,0,zr,0.067429699999999995,-3.1012173000000001,0.856999993,0.100000001,20180725461157,396,0x7,0x2,20.9200001,26.1963406,0.0255378317,0.124538511,1.57984814e-05,30,1.26300001,1
396207200003250,57948357,2458333.9876678032,58333.483576400002,19.6281204,0.104727045,0,zr,0.0674511,-3.1012650000000002,0.418000013,-0.100000001,20180803483576,396,0x7,0x2,20.6399994,26.2063522,0.027620133,0.115259185,1.83205939e-05,30,1.25699997,1
396207200003250,58144137,2458335.9456078126,58335.441377299998,20.016077,0.135183915,0,zr,0.067407800000000004,-3.1012181000000001,0.414000005,0.063000001,20180805441366,396,0x7,0x2,21.1599998,26.2724018,0.022394415,0.113952808,1.21297662e-05,30,1.25399995,1
396207200003250,58241795,2458336.9222496636,58336.417951399999,19.9136753,0.126792207,0,zr,0.067439399999999997,-3.1011491000000002,1.18200004,0.0199999996,20180806417905,396,0x7,0x2,21.0300007,26.2780113,0.0228928272,0.108249888,1.26537943e-05,30,1.28400004,1
396207200003250,58245636,2458336.9606666137,58336.456365700004,19.9874172,0.132819682,0,zr,0.067435599999999998,-3.1012461999999998,0.907999992,-0.0199999996,20180806456354,396,0x7,0x2,21.4300003,26.2867317,0.0280628465,0.122683786,1.88378635e-05,30,1.24800003,1
396207200003250,58846356,2458342.9682570118,58342.463564799997,19.9158382,0.126967579,0,zr,0.067414799999999997,-3.1012963,0.984000027,0.0480000004,20180812463553,396,0x7,0x2,21.4599991,26.153183,0.0338314325,0.120183319,2.75674465e-05,30,1.26600003,1
396207200003250,59138101,2458345.8858841727,58345.381018499997,19.9093609,0.126442641,0,zr,0.067412600000000003,-3.1012279,0.834999979,-0.0250000004,20180815381007,396,0x7,0x2,21.5200005,26.1613922,0.0240434762,0.122091994,1.39360718e-05,30,1.31700003,1
396207200003250,59441312,2458348.9181588246,58348.413124999999,19.8860474,0.124560416,0,zr,0.067422399999999993,-3.1011809000000001,1.19400001,0.0460000001,20180818413125,396,0x7,0x2,21.5900002,26.221796,0.0298560616,0.115371756,2.13866169e-05,30,1.255,1
396207200003250,59739608,2458351.9012747686,58351.396088000001,20.0132847,0.134953186,0,zr,0.067361799999999999,-3.1012005,0.414000005,0.0480000004,20180821396088,396,0x7,0x2,21.6399994,26.2790451,0.0269831493,0.103518002,1.77108577e-05,30,1.26100004,1
396207200003250,59937450,2458353.8797834935,58353.374502300001,19.9808598,0.132280111,0,zr,0.067412700000000006,-3.1012520000000001,0.592999995,0.00600000005,20180823374468,396,0x7,0x2,21.0799999,26.2652721,0.0311652534,0.116897903,2.33259561e-05,30,1.28400004,1
396207200003250,60033623,2458354.8415634315,58354.336238399999,19.8276787,0.119903564,0,zr,0.067367200000000002,-3.1012955999999998,0.782000005,0.180999994,20180824336227,396,0x7,0x2,20.7700005,26.2305889,0.0304556321,0.127201006,2.22816434e-05,30,1.38900006,1
396207200003250,60042157,2458354.9269029698,58354.421574100001,20.1800156,0.148777023,0,zr,0.067398399999999997,-3.1012176,0.206,0.063000001,20180824421563,396,0x7,0x2,20.7900009,26.2539253,0.0288653448,0.116191924,1.99025362e-05,30,1.25800002,1
396207200003250,60634960,2458360.8551744535,58360.3496065,19.7640762,0.114932135,0,zr,0.067565399999999998,-3.1012974,0.976000011,-0.246999994,20180830349606,396,0x7,0x2,20.1000004,26.2577782,0.031500794,0.123373136,2.40437057e-05,30,1.27600002,1
396207200003250,60942101,2458363.9266891754,58363.421018499997,19.8493595,0.121623479,0,zr,0.067447999999999994,-3.1011761,0.323000014,-0.00100000005,20180902421018,396,0x7,0x2,21.0400009,26.2140179,0.0268713981,0.127410427,1.75674286e-05,30,1.27600002,1
396207200003250,61233604,2458366.841796102,58366.3360417,19.855442,0.122108117,0,zr,0.067390199999999997,-3.1012686999999999,0.815999985,-0.063000001,20180905335995,396,0x7,0x2,21.4300003,26.2591419,0.0257243607,0.116287902,1.59448355e-05,30,1.26999998,1
396207200003250,61537885,2458369.8846813701,58369.378854199997,19.9262428,0.127812609,0,zr,0.067406199999999999,-3.1012162000000001,0.68599999,0.00600000005,20180908378843,396,0x7,0x2,21.4200001,26.2459011,0.0238539036,0.117891088,1.38298365e-05,30,1.24000001,1
396207200003250,61837041,2458372.8763005738,58372.370416700003,19.8190022,0.119218662,0,zr,0.067416000000000004,-3.1012274999999998,0.77700001,0.0270000007,20180911370382,396,0x7,0x2,21.3700008,26.2937546,0.022135159,0.11386583,1.18003154e-05,30,1.24000001,1
396207200003250,62135516,2458375.8610875974,58375.355162,19.8407764,0.12094114,0,zr,0.067426799999999995,-3.1012230999999999,0.442000002,0.00499999989,20180914355150,396,0x7,0x2,21.3299999,26.2674294,0.0236235112,0.114873812,1.34295624e-05,30,1.23599994,1
396207200003250,62437824,2458378.8841933175,58378.378240700004,19.9014015,0.125798702,0,zr,0.0674009,-3.1012515999999999,0.791999996,-0.0149999997,20180917378241,396,0x7,0x2,21.5200005,26.2660427,0.0265518073,0.118449129,1.71216016e-05,30,1.27199996,1
396207200003250,62831678,2458382.8227471481,58382.316782399997,19.8463326,0.121382639,0,zr,0.067457600000000006,-3.1012865000000001,0.312000006,0.0109999999,20180921316771,396,0x7,0x2,20.7999992,26.2501583,0.0265145171,0.122074895,1.71852516e-05,30,1.23899996,1
396207200003250,63427255,2458388.7784912912,58388.272557900003,19.6531258,0.106557481,0,zr,0.0674593,-3.1012776,0.81099999,-0.133000001,20180927272546,396,0x7,0x2,20.4500008,26.2490692,0.0319012851,0.112678573,2.52735463e-05,30,1.27699995,1
396207200003250,63533163,2458389.8375534588,58389.331631900001,19.7215919,0.111678347,0,zr,0.067417699999999997,-3.101226,0.898999989,-0.0879999995,20180928331632,396,0x7,0x2,21.0300007,26.2673759,0.0296398811,0.105477504,2.16287008e-05,30,1.24600005,1
396207200003250,67424768,2458428.7519247611,58428.247685200004,20.082634,0.14070195,0,zr,0.067414100000000005,-3.1012371000000001,0.981999993,0.115999997,20181106247685,396,0x7,0x2,21.2399998,26.24263,0.0249588024,0.127392814,1.50047636e-05,30,1.30200005,1
396207200003250,68325315,2458437.7567085498,58437.253159699998,19.7932014,0.117194384,0,zr,0.067351900000000006,-3.1015416999999998,0.764999986,-0.0700000003,20181115253160,396,0x7,0x2,19.8899994,26.2472782,0.0380638614,0.127956793,3.51625422e-05,30,1.40699995,1
396207200003250,70216586,2458456.667718085,58456.165868099997,19.7412643,0.113178015,0,zr,0.0675182,-3.1011506,1.02600002,0.00999999978,20181204165868,396,0x7,0x2,20.3700008,26.2554226,0.0282415953,0.119593441,1.91391227e-05,30,1.28999996,1
396207200003250,72013282,2458474.6328868195,58474.132824100001,20.0557442,0.138469532,0,zr,0.067417199999999997,-3.1012285999999998,0.790000021,-0.236000001,20181222132824,396,0x7,0x2,20.5400009,26.2528229,0.0314973295,0.122993246,2.43371287e-05,30,1.33200002,1
396207200003250,73710212,2458491.6005115486,58491.102129600004,19.8401089,0.120888159,0,zr,0.067408999999999997,-3.1011796999999999,0.853999972,0.0799999982,20190108102130,396,0x7,0x2,20.5,26.2382469,0.0279371664,0.111957602,1.86880188e-05,30,1.37,1
