oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
396215200014022,61537885,2458369.8846475361,58369.378854199997,21.02528,0.223222017,0,zr,0.35389799999999999,0.357346,0.612999976,-0.0390000008,20180908378843,396,0xf,0x2,21.2299995,26.1341228,0.0230177045,0.102248035,2.23546722e-05,30,1.24000001,1
396215200014022,91346384,2458667.965089241,58667.463842600002,21.1895771,0.236391544,0,zr,0.3539562,0.35759099999999999,0.223000005,0.0359999985,20190703463843,396,0xf,0x2,21.1000004,26.0725212,0.02406854,0.107098535,2.44146577e-05,30,1.43799996,1
396215200014022,92246170,2458676.9637970505,58676.461701400003,21.6082649,0.269952059,0,zr,0.35384290000000002,0.35744530000000002,0.822000027,0.101000004,20190712461678,396,0xf,0x2,21.5599995,26.0539036,0.0274888594,0.111528918,3.15822072e-05,30,1.33700001,1
396215200014022,94039886,2458694.9025049186,58694.398865700001,21.5251045,0.263286233,0,zr,0.3538096,0.35742990000000002,0.742999971,-0.321999997,20190730398866,396,0xf,0x2,21.6399994,26.0554066,0.0218723658,0.103694722,1.99245205e-05,30,1.39400005,1
