oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
396207300008784,58245636,2458336.9606543663,58336.456365700004,21.2090893,0.228138685,0,zr,0.73533380000000004,-4.4476642000000002,0.5,0.0399999991,20180806456354,396,0x7,0x3,21.5200005,26.2444382,0.0253593829,0.118220016,1.42468853e-05,30,1.24800003,1
396207300008784,61537885,2458369.884670245,58369.378854199997,21.2642612,0.232417107,0,zr,0.73520839999999998,-4.4477165000000003,0.91900003,-0.0590000004,20180908378843,396,0x7,0x3,21.4500008,26.2225132,0.0256008431,0.115041427,1.4890883e-05,30,1.24000001,1
396207300008784,61837041,2458372.8762897258,58372.370416700003,21.3395844,0.238258123,0,zr,0.73545910000000003,-4.4477630000000001,0.462000012,-0.136000007,20180911370382,396,0x7,0x3,21.4699993,26.2572613,0.025025418,0.116944633,1.4156436e-05,30,1.24000001,1
396207300008784,62135516,2458375.8610770623,58375.355162,21.0694809,0.217312574,0,zr,0.73536210000000002,-4.4476262000000002,0.847000003,-0.0689999983,20180914355150,396,0x7,0x3,21.2800007,26.2377815,0.0246723145,0.12028911,1.38718497e-05,30,1.23599994,1
396207300008784,62437824,2458378.8841831265,58378.378240700004,21.3074226,0.235764146,0,zr,0.73520379999999996,-4.4477849999999997,0.128999993,-0.0270000007,20180917378241,396,0x7,0x3,21.5100002,26.2316761,0.0276772212,0.122163929,1.73586395e-05,30,1.27199996,1
396207300008784,67424768,2458428.7519232528,58428.247685200004,21.2141361,0.228530049,0,zr,0.73522259999999995,-4.4477063000000001,0.560000002,0.204999998,20181106247685,396,0x7,0x3,21.25,26.2307281,0.0270246807,0.123204969,1.6365002e-05,30,1.30200005,1
396207300008784,68913671,2458443.6397662507,58443.136713,20.404541,0.166306943,0,zr,0.73539379999999999,-4.4478279000000001,0.515999973,-0.0799999982,20181121136701,396,0x7,0x3,20.4500008,26.2387657,0.0274200365,0.115959302,1.69033665e-05,30,1.26900005,1
396207300008784,76010253,2458514.5989309726,58514.102534700003,20.8809433,0.202692151,0,zr,0.73524420000000001,-4.447902,0.381999999,-0.245000005,20190131102523,396,0x7,0x3,20.8600006,26.1642418,0.0283487234,0.117108777,1.78826704e-05,30,1.875,2
396207300008784,91944710,2458673.9490698245,58673.447106500003,21.20121,0.227527738,0,zr,0.73533199999999999,-4.4478247,0.799000025,-0.465000004,20190709447106,396,0x7,0x3,21.3600006,26.1607094,0.0240566563,0.123784348,1.28381134e-05,30,1.44000006,1
396207300008784,94039886,2458694.9026223384,58694.398865700001,21.6317043,0.260910988,0,zr,0.73538890000000001,-4.4478713000000001,0.615999997,-0.173999995,20190730398866,396,0x7,0x3,21.7099991,26.1420135,0.0276317615,0.115816876,1.73247245e-05,30,1.39400005,1
396207300008784,132239769,2459076.9025789737,59076.397696799999,21.2766285,0.233376145,0,zr,0.73513519999999999,-4.4479644,0.628000021,-0.234999999,20200815397685,396,0x7,0x3,21.4400005,26.171814,0.03563191,0.118393734,2.89772815e-05,30,1.25800002,1
1389211200016705,136135351,2459115.859468149,59115.3535185,21.5611229,0.214755774,0,zr,0.73507679999999997,-4.4478460999999996,0.577000022,-0.425000012,20200923353519,1389,0xb,0x2,21.3500004,26.3364277,0.024882175,0.12291339,1.5431604e-05,30,1.32000005,2
1389211200016705,139118616,2459145.6912513915,59145.186169000001,21.2713032,0.196286917,0,zr,0.73550599999999999,-4.4478382999999999,0.460000008,-0.130999997,20201023186169,1389,0xb,0x2,21.4300003,26.3502674,0.024415018,0.121782891,1.47784767e-05,30,1.38,3
