oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
550215200013187,51444704,2458268.9444376035,58268.447048599999,19.7082729,0.101942971,0,zr,0.0098545000000000004,22.110508899999999,0.582000017,-0.0799999982,20180530447037,550,0xf,0x2,19.7700005,26.0370483,0.0400095098,0.0905385166,2.35767075e-05,30,2.19400001,1
550215200013187,52047946,2458274.97734559,58274.479467600002,20.002655,0.125147432,0,zr,0.0098165000000000006,22.110525899999999,0.223000005,-0.0179999992,20180605479468,550,0xf,0x2,20.7000008,26.0942554,0.0236677974,0.102650657,8.4843432e-06,30,1.50100005,1
550215200013187,52342702,2458277.9251513341,58277.427025500001,20.2640839,0.148369581,0,zr,0.0098212999999999998,22.110654,0.879000008,0.0829999968,20180608427014,550,0xf,0x2,20.6499996,25.9821301,0.0265730545,0.0964205936,1.026467e-05,30,2.09899998,1
550215200013187,52647857,2458280.9769643112,58280.478576399997,20.1788788,0.140591621,0,zr,0.0097792999999999995,22.110500699999999,0.441000015,-0.107000001,20180611478565,550,0xf,0x2,20.8700008,26.1059074,0.0242844224,0.104375094,8.58074327e-06,30,1.38199997,1
550215200013187,52946496,2458283.9636142296,58283.464965300001,20.3181648,0.153376967,0,zr,0.0098493000000000001,22.110592700000002,1.29799998,-0.0320000015,20180614464954,550,0xf,0x2,20.9899998,26.0991344,0.0237796325,0.105931841,8.34691582e-06,30,1.421,1
550215200013187,53246855,2458286.9674685509,58286.4685532,20.3310871,0.154579133,0,zr,0.0098838999999999993,22.110614500000001,0.907999992,-0.223000005,20180617468553,550,0xf,0x2,21.3099995,26.1300316,0.0219773743,0.0981969386,7.06350738e-06,30,1.34000003,1
550215200013187,53546620,2458289.9653880903,58289.466203700002,20.0660667,0.130588681,0,zr,0.0098565000000000007,22.1106099,0.688000023,-0.128000006,20180620466192,550,0xf,0x2,21.1900005,26.1246338,0.0216506142,0.0997230411,6.95075232e-06,30,1.30599999,1
550215200013187,53847929,2458292.9787512776,58292.479293999997,19.9586582,0.121457957,0,zr,0.0098098999999999999,22.110553500000002,0.505999982,-0.126000002,20180623479282,550,0xf,0x2,21.0300007,26.1287804,0.022209378,0.103423387,7.27671568e-06,30,1.204,1
550215200013187,54541918,2458299.9192811563,58299.419189799999,20.2551975,0.147551328,0,zr,0.0097599000000000002,22.110620999999998,0.989000022,-0.503000021,20180630419178,550,0xf,0x2,20.4400005,26.04673,0.0297747217,0.110204399,1.30095541e-05,30,1.43900001,1
550215200013187,54841449,2458302.9148566206,58302.414490700001,19.9708443,0.122472577,0,zr,0.0096542999999999993,22.1105895,0.69599998,-0.691999972,20180703414479,550,0xf,0x2,20.3500004,26.1177921,0.0384562761,0.1170699,4.05491592e-05,30,1.41299999,1
