oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
499211200007215,53746523,2458291.9649350028,58291.465231499998,21.2780762,0.229486346,0,zr,0.25579940000000001,12.907463999999999,0.648000002,-0.296000004,20180622465232,499,0xb,0x2,21.3999996,26.3076897,0.0257504843,0.12213359,1.35947848e-05,30,1.36899996,1
499211200007215,54047915,2458294.9791464237,58294.479155100002,20.8151302,0.192818046,0,zr,0.25574279999999999,12.907548200000001,0.545000017,-0.202000007,20180625479120,499,0xb,0x2,21.1499996,26.3289852,0.0252921022,0.12192253,1.33494223e-05,30,1.25300002,1
499211200007215,55644060,2458310.9421078768,58310.440601900002,20.8766613,0.197691679,0,zr,0.25561099999999998,12.907437,0.620000005,-0.0949999988,20180711440602,499,0xb,0x2,21,26.1472855,0.0294875856,0.134775117,1.81042597e-05,30,1.23199999,1
499211200007215,56246100,2458316.9630654217,58316.461006899997,21.0414772,0.210746169,0,zr,0.2557779,12.9074358,1.12199998,0.0979999974,20180717460995,499,0xb,0x2,21.6100006,26.2280464,0.0240608305,0.117856041,1.19131755e-05,30,1.125,1
499211200007215,56546005,2458319.9623847208,58319.460057900003,21.1255379,0.217404366,0,zr,0.25586029999999998,12.907475099999999,0.712000012,-0.0430000015,20180720460046,499,0xb,0x2,21.7600002,26.3293896,0.0252753161,0.115772955,1.31450797e-05,30,1.11300004,1
499211200007215,56848285,2458322.9854504545,58322.482858800002,21.2562752,0.2277596,0,zr,0.25589420000000002,12.907557199999999,0.810000002,-0.231999993,20180723482847,499,0xb,0x2,21.4799995,26.3131142,0.0267274957,0.124078527,1.48392455e-05,30,1.08200002,1
499211200007215,58142942,2458335.9330686689,58335.429421300003,20.8903542,0.198776245,0,zr,0.25587840000000001,12.907424600000001,0.749000013,0.0320000015,20180805429410,499,0xb,0x2,21.4099998,26.3221111,0.0254101399,0.122277066,1.33612348e-05,30,1.097,1
499211200007215,58241936,2458336.9230853682,58336.419363399997,20.9863224,0.206377506,0,zr,0.25591700000000001,12.9073911,1.17900002,0.556999981,20180806419363,499,0xb,0x2,21.4200001,26.3391037,0.0260976236,0.126028508,1.42000226e-05,30,1.10599995,1
499211200007215,58345608,2458337.9598870617,58337.456087999999,21.0866451,0.214323759,0,zr,0.25571300000000002,12.9073648,0.986999989,-0.381999999,20180807456076,499,0xb,0x2,21.5200005,26.3171215,0.0243865978,0.122397184,1.24336539e-05,30,1.08099997,1
499211200007215,58345653,2458337.9603384854,58337.456539400002,20.898262,0.199402571,0,zr,0.25576670000000001,12.9075066,0.904999971,-0.337000012,20180807456539,499,0xb,0x2,21.4799995,26.3247375,0.0249509681,0.121523328,1.30643521e-05,30,1.08099997,1
499211200007215,58937186,2458343.876080364,58343.371863400003,21.2591248,0.227985263,0,zr,0.25575229999999999,12.907532099999999,0.486999989,0.0130000003,20180813371863,499,0xb,0x2,21.7000008,26.2998123,0.0246937796,0.112064973,1.26526966e-05,30,1.16600001,1
499211200007215,59044142,2458344.9457119368,58344.441423600001,21.2810669,0.229723215,0,zr,0.25578260000000003,12.907469499999999,0.97299999,-0.0520000011,20180814441296,499,0xb,0x2,21.8299999,26.2836533,0.0303724427,0.123664588,1.98541347e-05,30,1.08399999,1
499211200007215,59139298,2458345.897336782,58345.3929861,21.1328354,0.217982292,0,zr,0.25577299999999997,12.9075224,0.425999999,-0.0340000018,20180815392975,499,0xb,0x2,21.5300007,26.269577,0.0263222922,0.119629964,1.41627052e-05,30,1.11099994,3
499211200007215,59241305,2458346.9174719206,58346.413055600002,21.0000877,0.207467914,0,zr,0.25575769999999998,12.9075097,0.603999972,0.0649999976,20180816413056,499,0xb,0x2,21.7600002,26.259613,0.0275614113,0.120320484,1.58046787e-05,30,1.08700001,3
499211200007215,59241396,2458346.9183862768,58346.413969900001,21.0496941,0.211397052,0,zr,0.25581670000000001,12.9074873,1.13999999,-0.203999996,20180816413970,499,0xb,0x2,21.8999996,26.2592316,0.0275264923,0.125635803,1.59642477e-05,30,1.08700001,1
499211200007215,59340326,2458347.9077427159,58347.4032639,21.4883385,0.24614048,0,zr,0.25588670000000002,12.907453800000001,0.587000012,0.133000001,20180817403264,499,0xb,0x2,21.6700001,26.2737141,0.0282552075,0.121246174,1.68596998e-05,30,1.09200001,3
499211200007215,59440218,2458348.9067281475,58348.402187500003,20.9629135,0.204523444,0,zr,0.25575019999999998,12.907454400000001,1.45200002,0.074000001,20180818402176,499,0xb,0x2,21.7700005,26.3153572,0.0263667107,0.113140561,1.44132673e-05,30,1.09200001,3
499211200007215,59533699,2458349.8415880492,58349.336990700001,21.1398048,0.21853435,0,zr,0.2557992,12.9074062,0.614000022,0.0989999995,20180819336968,499,0xb,0x2,21.6800003,26.302103,0.0245128218,0.116043754,1.25632587e-05,30,1.22800004,1
499211200007215,59641586,2458350.9205295625,58350.415868099997,21.0608196,0.212278247,0,zr,0.25578200000000001,12.907472,0.762000024,0.0390000008,20180820415856,499,0xb,0x2,21.8500004,26.29422,0.0272150859,0.123868942,1.54375302e-05,30,1.08399999,3
499211200007215,59739425,2458351.8989775879,58351.394259300003,21.2598801,0.228045106,0,zr,0.25580609999999998,12.907534399999999,0.541000009,-0.0289999992,20180821394213,499,0xb,0x2,21.9799995,26.3192787,0.0273623876,0.118820786,1.5600297e-05,30,1.09099996,3
499211200007215,59945864,2458353.9634798975,58353.458645799998,20.8497314,0.195558667,0,zr,0.25572309999999998,12.907443199999999,0.54400003,-0.100000001,20180823458623,499,0xb,0x2,21.8299999,26.3365421,0.0267147273,0.112769797,1.50560691e-05,30,1.13300002,3
499211200007215,59946285,2458353.9676931216,58353.462858799998,20.9460545,0.203188062,0,zr,0.25576270000000001,12.907507799999999,0.697000027,0.0410000011,20180823462859,499,0xb,0x2,21.9200001,26.3288898,0.0266842786,0.117452413,1.5150541e-05,30,1.14199996,3
499211200007215,60835582,2458362.8610885288,58362.355821800003,20.9032726,0.199799538,0,zr,0.25580039999999998,12.9075819,0.832000017,-0.0689999983,20180901355475,499,0xb,0x2,21.2800007,26.3555546,0.0250275955,0.11748933,1.30699364e-05,30,1.09000003,3
499211200007215,60942971,2458363.9350219313,58363.429710600001,20.7144794,0.184845924,0,zr,0.2557622,12.9074974,1.02900004,-0.0410000011,20180902429699,499,0xb,0x2,21.1900005,26.3087444,0.0256506316,0.11451184,1.37936277e-05,30,1.12,3
499211200007215,61033555,2458364.8409032454,58364.335555600002,21.0756397,0.213452101,0,zr,0.2556659,12.907450900000001,0.646000028,0.0250000004,20180903335556,499,0xb,0x2,21.4200001,26.2819347,0.0243317541,0.113790527,1.23105756e-05,30,1.11099994,3
499211200007215,61135063,2458365.8560234839,58365.3506366,21.3626213,0.236182809,0,zr,0.25552609999999998,12.9074917,0.976999998,-0.218999997,20180904350625,499,0xb,0x2,21.4799995,26.3408813,0.0221720096,0.106449448,1.01926171e-05,30,1.08700001,3
499211200007215,61237008,2458366.8755057207,58366.370081000001,21.3609238,0.236048341,0,zr,0.25575219999999999,12.907509299999999,0.614000022,-0.109999999,20180905370046,499,0xb,0x2,21.6800003,26.3501968,0.0242602732,0.111125283,1.21355033e-05,30,1.07500005,1
499211200007215,61237190,2458366.8773344848,58366.371909699999,20.8491096,0.195509434,0,zr,0.25573190000000001,12.9075965,0.676999986,-0.061999999,20180905371898,499,0xb,0x2,21.7000008,26.3453751,0.0249755848,0.11288707,1.28881711e-05,30,1.07500005,3
499211200007215,61337149,2458367.8769534598,58367.371493099999,21.1067543,0.215916514,0,zr,0.25573800000000002,12.9074738,0.67900002,-0.00200000009,20180906371493,499,0xb,0x2,21.6000004,26.3199596,0.0254768003,0.119604141,1.33952317e-05,30,1.07500005,3
499211200007215,61433804,2458368.8435373064,58368.338043999996,21.3583164,0.23584187,0,zr,0.25555099999999997,12.9073674,0.312000006,0.00499999989,20180907338044,499,0xb,0x2,21.4500008,26.3135948,0.0251173135,0.122249469,1.30706021e-05,30,1.09200001,3
499211200007215,61537934,2458369.8848674693,58369.379340300002,21.140625,0.218599319,0,zr,0.2558568,12.9075405,1.25,-0.533999979,20180908379306,499,0xb,0x2,21.6399994,26.3158951,0.025247328,0.115417212,1.34983929e-05,30,1.079,3
