oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
600203100008445,52946773,2458283.9663238861,58283.467731500001,21.2792206,0.20909977,0,zr,0.21260480000000001,23.3222734,0.485000014,0.0149999997,20180614467720,600,0x3,0x1,20.9300003,26.1846066,0.0215043593,0.100633949,7.85255361e-06,30,1.32500005,1
600203100008445,55942193,2458313.9232225008,58313.421932899997,21.3054352,0.211051464,0,zr,0.2127809,23.322220099999999,0.957000017,-0.0890000015,20180714421910,600,0x3,0x1,21.6299992,26.0738831,0.0215337258,0.0937550291,7.86616602e-06,30,1.15799999,1
600203100008445,56245527,2458316.956836326,58316.4552778,21.8231964,0.249599457,0,zr,0.21275839999999999,23.322282600000001,0.588,-0.0250000004,20180717455208,600,0x3,0x1,21.6000004,26.1392956,0.024534639,0.0873350874,1.00945608e-05,30,1.05200005,1
600203100008445,58333842,2458337.8417014838,58337.338425900001,21.5142365,0.226596951,0,zr,0.21279629999999999,23.3222606,0.860000014,-0.108000003,20180807338414,600,0x3,0x1,21.6900005,26.2059078,0.0221998692,0.0880237296,8.35405626e-06,30,1.23300004,1
600203100008445,59239626,2458346.9001752445,58346.396261599999,21.2606258,0.207715392,0,zr,0.2127377,23.3221898,0.34799999,-0.0540000014,20180816396238,600,0x3,0x1,21.6399994,26.1532021,0.0227924902,0.0959415287,8.84394558e-06,30,1.02400005,1
600203100008445,59534840,2458349.8525060741,58349.348402800002,21.4306641,0.220374942,0,zr,0.21266209999999999,23.322225899999999,0.421999991,-0.064000003,20180819348380,600,0x3,0x1,21.7299995,26.1970196,0.0218627304,0.0915046334,8.15668409e-06,30,1.08800006,1
600203100008445,59846613,2458352.9704272011,58352.466134299997,21.4444618,0.221402168,0,zr,0.2127308,23.3221031,0.717999995,-0.175999999,20180822466111,600,0x3,0x1,21.8500004,26.1940098,0.0234634914,0.0928836465,9.21086576e-06,30,1.06200004,1
600203100008445,61032442,2458364.8293268783,58364.3244213,21.1199455,0.197241545,0,zr,0.21253449999999999,23.322272099999999,0.660000026,-0.0920000002,20180903324363,600,0x3,0x1,21.3400002,26.1853313,0.020337116,0.0860753506,7.06903029e-06,30,1.04999995,1
600203100008445,61539056,2458369.8956776168,58369.390567100003,21.7734909,0.245898843,0,zr,0.2127385,23.322215700000001,0.51700002,-0.136999995,20180908390567,600,0x3,0x1,21.7900009,26.223629,0.022806013,0.0943570137,8.91094078e-06,30,1.01999998,1
600203100008445,61631106,2458370.8162086415,58370.3110648,21.3175011,0.211949825,0,zr,0.21284239999999999,23.322281700000001,0.684000015,-0.335000008,20180909311053,600,0x3,0x1,21.5200005,26.2287712,0.0210734177,0.0888015479,7.54297344e-06,30,1.04499996,1
600203100008445,61640627,2458370.911420323,58370.406273100001,21.3852921,0.216996908,0,zr,0.2128273,23.322213099999999,0.666999996,-0.0520000011,20180909406262,600,0x3,0x1,21.6000004,26.2372818,0.0211052764,0.0904876441,7.51045673e-06,30,1.04100001,1
600203100008445,61834334,2458372.8485579933,58372.3433449,21.3087254,0.211296439,0,zr,0.21301320000000001,23.3221937,0.944000006,0.00499999989,20180911343345,600,0x3,0x1,21.3899994,26.239769,0.0185892135,0.0925512016,5.84854388e-06,30,1.00999999,1
600203100008445,61930717,2458373.8124197102,58373.307175900001,21.3348846,0.213244081,0,zr,0.21279039999999999,23.3222208,0.869000018,-0.381000012,20180912307118,600,0x3,0x1,21.5799999,26.2281361,0.0196468253,0.096741192,6.58016324e-06,30,1.03900003,1
600203100008445,62035098,2458374.8562593414,58374.350983800003,21.4451275,0.221451759,0,zr,0.21275830000000001,23.3221293,0.799000025,-0.455000013,20180913350972,600,0x3,0x1,21.5599995,26.2469864,0.0204200596,0.0900216699,7.1134682e-06,30,1.00800002,1
600203100008445,73210078,2458486.6007554643,58486.100787000003,21.0358238,0.190978527,0,zr,0.21271319999999999,23.322296900000001,1.09000003,-0.00700000022,20190103100787,600,0x3,0x1,21.1299992,26.2308788,0.0203787815,0.0931738764,6.9588832e-06,30,1.06299996,1
600203100008445,85847236,2458612.9682742753,58612.472361100001,20.8189774,0.174834013,0,zr,0.2125978,23.321948500000001,0.700999975,-0.0299999993,20190509471968,600,0x3,0x1,20.6599998,25.9057693,0.0397504456,0.0970402956,2.65377421e-05,30,2.75,2
600203100008445,85847570,2458612.9716193452,58612.475705999997,20.8834038,0.179630637,0,zr,0.21292849999999999,23.322299999999998,0.640999973,-0.074000001,20190509475694,600,0x3,0x1,20.7700005,25.9222088,0.0276565142,0.106736884,1.28802258e-05,30,2.63800001,2
600203100008445,85847906,2458612.974976067,58612.479062500002,20.9411373,0.183928967,0,zr,0.21246090000000001,23.322054600000001,0.578999996,0.148000002,20190509479051,600,0x3,0x1,20.9300003,25.9369221,0.0249116477,0.100345999,1.03864722e-05,30,2.53500009,2
600203100008445,91243699,2458666.937173591,58666.4369907,21.5428219,0.228725195,0,zr,0.21264720000000001,23.322177799999999,0.876999974,-0.462000012,20190702436979,600,0x3,0x1,21.5799999,26.1529064,0.0192700848,0.0934987739,6.39127893e-06,30,1.23000002,1
600203100008445,91846530,2458672.9660320664,58672.465300900003,21.5317669,0.227902174,0,zr,0.2127792,23.322228800000001,0.560000002,-0.215000004,20190708465289,600,0x3,0x1,21.8500004,26.1513271,0.0204033814,0.0932662711,7.03412252e-06,30,1.08000004,1
600203100008445,92447538,2458678.9766537407,58678.475381900003,21.0113239,0.189154506,0,zr,0.2127375,23.322270100000001,0.624000013,-0.0489999987,20190714475370,600,0x3,0x1,21.8700008,26.1818981,0.0203647073,0.0902504623,7.03549676e-06,30,1.03400004,1
600203100008445,93440716,2458688.9093025951,58688.4071644,20.9611149,0.185416341,0,zr,0.21279580000000001,23.322305400000001,0.864000022,-0.143000007,20190724407153,600,0x3,0x1,20.9799995,26.1196785,0.0275337733,0.0901073068,1.28967749e-05,30,1.11699998,1
600203100008445,93740415,2458691.9065452223,58691.404155099997,21.4157219,0.219262481,0,zr,0.2127522,23.322190500000001,0.754000008,-0.345999986,20190727404155,600,0x3,0x1,21.5200005,26.1052647,0.0191626027,0.0944731757,6.2784552e-06,30,1.10300004,1
