oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
395205200006413,55843898,2458312.9415347874,58312.438981500003,20.8310699,0.195181489,0,zr,0.77241610000000005,-10.6184645,0.492000014,0.153999999,20180713438947,395,0x5,0x2,21.3999996,25.9968166,0.0233934056,0.112907283,1.42829085e-05,30,1.55799997,1
395205200006413,56146418,2458315.9670050405,58315.464189799997,20.6645813,0.183411837,0,zr,0.77233410000000002,-10.618454099999999,0.442999989,-0.0359999985,20180716464178,395,0x5,0x2,21.2000008,25.9858475,0.0226506982,0.111193486,1.34168104e-05,30,1.42799997,1
395205200006413,58241840,2458336.9228098784,58336.418402800002,20.7854977,0.191959858,0,zr,0.77240220000000004,-10.6182835,1.06099999,-0.361000001,20180806418403,395,0x5,0x2,21.1100006,26.206089,0.0224506054,0.112429269,1.32873247e-05,30,1.41100001,1
395205200006413,58937370,2458343.8785323007,58343.373703700003,20.5875168,0.177963972,0,zr,0.77248229999999996,-10.6184469,0.69599998,0.0529999994,20180813373692,395,0x5,0x2,21.2600002,26.1387997,0.023088064,0.104169123,1.39611548e-05,30,1.48199999,1
395205200006413,59139622,2458345.9011662574,58345.396226899997,20.8507195,0.196570516,0,zr,0.77239380000000002,-10.6184406,0.286000013,0.108000003,20180815396215,395,0x5,0x2,21.2399998,26.109602,0.0211660508,0.107074015,1.18292337e-05,30,1.41199994,3
395205200006413,59340087,2458347.905923204,58347.400879599998,20.7092037,0.186566353,0,zr,0.7724453,-10.618423200000001,0.736999989,0.107000001,20180817400868,395,0x5,0x2,21.3999996,26.0967407,0.0226240736,0.118665509,1.3248663e-05,30,1.39999998,3
395205200006413,59441358,2458348.918682144,58348.413588000003,20.7123642,0.186789751,0,zr,0.77247509999999997,-10.618435399999999,0.827000022,-0.0579999983,20180818413576,395,0x5,0x2,21.3600006,26.1321945,0.0227490682,0.114822172,1.35738355e-05,30,1.39600003,3
395205200006413,59535439,2458349.8595378906,58349.354398099997,20.6052418,0.179216981,0,zr,0.7723989,-10.618515199999999,0.713,-0.200000003,20180819354387,395,0x5,0x2,21.2700005,26.1421146,0.0220756438,0.112321921,1.2917295e-05,30,1.49800003,1
395205200006413,59945965,2458353.964976978,58353.459652799997,20.8812256,0.198727131,0,zr,0.77229899999999996,-10.6182914,0.787999988,-0.238000005,20180823459641,395,0x5,0x2,21.2999992,26.2005501,0.0215688832,0.0863684416,1.20677823e-05,30,1.523,3
395205200006413,60035378,2458354.8591457685,58354.353784699997,20.6035881,0.179100037,0,zr,0.77257889999999996,-10.6184551,0.672999978,-0.708000004,20180824353785,395,0x5,0x2,20.6299992,26.1985073,0.0300409216,0.110456988,2.36638443e-05,30,1.45200002,3
395205200006413,60733480,2458361.8404110954,58361.334803199999,20.5526161,0.175496697,0,zr,0.77245039999999998,-10.6181114,1.14699996,-0.455000013,20180831334803,395,0x5,0x2,20.7399998,26.2114162,0.0217150208,0.103717923,1.23608752e-05,30,1.426,3
395205200006413,60833596,2458362.8415977638,58362.335960600001,20.5811481,0.177513719,0,zr,0.77243779999999995,-10.618406500000001,0.753000021,-0.166999996,20180901335914,395,0x5,0x2,21.1000004,26.1879692,0.0261349678,0.122844763,1.80417737e-05,30,1.41600001,3
395205200006413,60942148,2458363.9271486239,58363.421481500001,20.6094437,0.17951405,0,zr,0.77240759999999997,-10.6184385,0.787,-0.196999997,20180902421470,395,0x5,0x2,20.9200001,26.1441002,0.0238293428,0.117598452,1.48679765e-05,30,1.45000005,1
395205200006413,61036482,2458364.8705180557,58364.3648264,20.5865936,0.177898645,0,zr,0.77240279999999994,-10.618381400000001,0.625,0.150000006,20180903364815,395,0x5,0x2,21.2199993,26.1123466,0.0223047342,0.117087193,1.31642537e-05,30,1.37,3
395205200006413,61237423,2458366.8799752737,58366.374236099997,20.7911949,0.192362547,0,zr,0.7723778,-10.618332300000001,0.573000014,-0.0270000007,20180905374225,395,0x5,0x2,21.4099998,26.1909008,0.0228205472,0.120780192,1.35847586e-05,30,1.37300003,1
395205200006413,61337244,2458367.8782024658,58367.372442100001,20.8185329,0.194295168,0,zr,0.77241309999999996,-10.618442099999999,1.20099998,-0.126000002,20180906372407,395,0x5,0x2,21.1000004,26.1891937,0.0223030131,0.101685598,1.3096952e-05,30,1.37399995,3
